trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1378,False,"{'a': 0.001, 'e': 0.25208221365858796}",20,0,-47.43020474797368,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
1379,False,"{'a': 0.001, 'e': 0.25183025744403303}",25,7,26.355183598603524,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1380,False,"{'a': 0.001, 'e': 0.25157855305975646}",20,14,13.326773110146467,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1381,False,"{'a': 0.001, 'e': 0.251327100254054}",30,16,11.146442573499343,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1382,False,"{'a': 0.001, 'e': 0.25107589877547265}",30,20,-10.17155920916815,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 0}",1
1383,False,"{'a': 0.001, 'e': 0.2508249483728111}",20,9,6.611716167510667,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1384,False,"{'a': 0.001, 'e': 0.25057424879511875}",30,16,2.51168172489698,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1385,False,"{'a': 0.001, 'e': 0.2503237997916961}",25,11,-16.23228667505907,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1386,False,"{'a': 0.001, 'e': 0.2500736011120941}",25,1,13.687687254578313,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 0}",1
1387,False,"{'a': 0.001, 'e': 0.24982365250611405}",25,0,18.190302396908343,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
1388,False,"{'a': 0.001, 'e': 0.24957395372380728}",20,0,5.407474948931862,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1389,False,"{'a': 0.001, 'e': 0.2493245045154751}",20,14,11.946499904885723,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1390,False,"{'a': 0.001, 'e': 0.24907530463166816}",20,16,8.516922488815489,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1391,False,"{'a': 0.001, 'e': 0.24882635382318666}",25,11,14.650006075317755,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1392,False,"{'a': 0.001, 'e': 0.24857765184107966}",25,14,-82.10606980047656,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 2}",1
1393,False,"{'a': 0.001, 'e': 0.24832919843664528}",25,3,-27.390366883676172,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 1}",1
1394,False,"{'a': 0.001, 'e': 0.24808099336142997}",20,11,2.1316127053791423,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
1395,False,"{'a': 0.001, 'e': 0.24783303636722875}",20,6,24.32259354966525,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1396,False,"{'a': 0.001, 'e': 0.2475853272060845}",20,15,8.362534149868772,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1397,False,"{'a': 0.001, 'e': 0.24733786563028812}",20,8,-32.199093904367906,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
1398,False,"{'a': 0.001, 'e': 0.24709065139237796}",25,15,18.713512339640747,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1399,False,"{'a': 0.001, 'e': 0.24684368424513983}",20,8,-33.55583112381572,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
1400,False,"{'a': 0.001, 'e': 0.24659696394160643}",25,10,2.4774724281541336,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1401,False,"{'a': 0.001, 'e': 0.24635049023505762}",20,12,6.068748790129341,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1402,False,"{'a': 0.001, 'e': 0.2461042628790195}",25,11,-62.0466694313028,"{0: 10, 1: 0, 2: 2, 3: 1, 4: 1}",1
1403,False,"{'a': 0.001, 'e': 0.2458582816272648}",25,0,-22.941851268282246,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
1404,False,"{'a': 0.001, 'e': 0.2456125462338122}",20,1,-6.148592454684134,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 0}",1
1405,False,"{'a': 0.001, 'e': 0.24536705645292634}",20,12,13.315136179377909,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1406,False,"{'a': 0.001, 'e': 0.24512181203911731}",25,3,4.332386368681066,"{0: 19, 1: 2, 2: 0, 3: 1, 4: 0}",1
1407,False,"{'a': 0.001, 'e': 0.24487681274714082}",20,9,-29.81565454296036,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
1408,False,"{'a': 0.001, 'e': 0.2446320583319975}",30,15,19.485078760006132,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1409,False,"{'a': 0.001, 'e': 0.2443875485489328}",20,10,21.76150364211704,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1410,False,"{'a': 0.001, 'e': 0.2441432831534371}",25,13,9.089328849741403,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1411,False,"{'a': 0.001, 'e': 0.24389926190124483}",25,11,5.268508249592212,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1412,False,"{'a': 0.001, 'e': 0.24365548454833486}",30,7,38.56874674342962,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1413,False,"{'a': 0.001, 'e': 0.24341195085092968}",25,15,2.703198854725447,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1414,False,"{'a': 0.001, 'e': 0.24316866056549566}",25,10,0.0527169011858033,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1415,False,"{'a': 0.001, 'e': 0.24292561344874244}",20,0,20.497785188105482,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1416,False,"{'a': 0.001, 'e': 0.24268280925762298}",25,0,-10.796144803543795,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
1417,False,"{'a': 0.001, 'e': 0.24244024774933293}",25,9,16.36699498794402,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1418,False,"{'a': 0.001, 'e': 0.2421979286813109}",25,11,-13.112538280681786,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
1419,False,"{'a': 0.001, 'e': 0.24195585181123766}",25,14,21.481067015993126,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1420,False,"{'a': 0.001, 'e': 0.24171401689703645}",25,7,-0.8319605353261421,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
1421,False,"{'a': 0.001, 'e': 0.24147242369687225}",25,16,8.721268884879061,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1422,False,"{'a': 0.001, 'e': 0.24123107196915192}",20,1,-29.281488780414346,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 1}",1
1423,False,"{'a': 0.001, 'e': 0.24098996147252358}",20,11,15.305743246833188,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1424,False,"{'a': 0.001, 'e': 0.24074909196587688}",25,14,13.189140691869628,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1425,False,"{'a': 0.001, 'e': 0.24050846320834213}",30,21,16.164327159254086,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1426,False,"{'a': 0.001, 'e': 0.2402680749592907}",20,16,7.699807840201418,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1427,False,"{'a': 0.001, 'e': 0.2400279269783342}",20,4,7.3448791562492515,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
1428,False,"{'a': 0.001, 'e': 0.2397880190253247}",20,16,6.683380470752445,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1429,False,"{'a': 0.001, 'e': 0.2395483508603542}",25,9,33.26136460197513,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1430,False,"{'a': 0.001, 'e': 0.23930892224375455}",20,2,34.472993411866355,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1431,False,"{'a': 0.001, 'e': 0.23906973293609704}",25,6,33.147323443962506,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1432,False,"{'a': 0.001, 'e': 0.23883078269819244}",20,6,-15.794287836459445,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1433,False,"{'a': 0.001, 'e': 0.2385920712910904}",35,18,-13.014255600737128,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 0}",1
1434,False,"{'a': 0.001, 'e': 0.23835359847607956}",20,14,11.937488006367506,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1435,False,"{'a': 0.001, 'e': 0.23811536401468703}",25,8,32.83342121578819,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1436,False,"{'a': 0.001, 'e': 0.2378773676686784}",20,16,6.948988615713878,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1437,False,"{'a': 0.001, 'e': 0.2376396092000572}",20,13,0.5342425719524313,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1438,False,"{'a': 0.001, 'e': 0.23740208837106508}",25,20,9.803902869160632,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1439,False,"{'a': 0.001, 'e': 0.23716480494418105}",20,12,1.541626784609071,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1440,False,"{'a': 0.001, 'e': 0.23692775868212176}",30,12,27.24988772472197,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1441,False,"{'a': 0.001, 'e': 0.23669094934784088}",25,17,17.414979161510914,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1442,False,"{'a': 0.001, 'e': 0.2364543767045291}",20,16,6.615469235364563,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1443,False,"{'a': 0.001, 'e': 0.23621804051561368}",25,15,21.84953131780783,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1444,False,"{'a': 0.001, 'e': 0.23598194054475852}",20,6,18.291452528845486,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1445,False,"{'a': 0.001, 'e': 0.23574607655586352}",30,10,24.182102861764278,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1446,False,"{'a': 0.001, 'e': 0.23551044831306475}",30,12,17.693283391399248,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
1447,False,"{'a': 0.001, 'e': 0.2352750555807339}",35,16,35.253893719649426,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1448,False,"{'a': 0.001, 'e': 0.23503989812347828}",20,15,10.992162551917989,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1449,False,"{'a': 0.001, 'e': 0.2348049757061403}",20,6,1.0243564259938396,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1450,False,"{'a': 0.001, 'e': 0.23457028809379765}",30,1,-66.68390023218201,"{0: 25, 1: 0, 2: 2, 3: 0, 4: 2}",1
1451,False,"{'a': 0.001, 'e': 0.23433583505176261}",20,7,-17.117897902316795,"{0: 10, 1: 1, 2: 1, 3: 1, 4: 0}",1
1452,False,"{'a': 0.001, 'e': 0.2341016163455822}",25,11,-2.474076012241784,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1453,False,"{'a': 0.001, 'e': 0.23386763174103756}",20,15,12.946288743079434,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1454,False,"{'a': 0.001, 'e': 0.23363388100414423}",30,19,18.577904161980875,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1455,False,"{'a': 0.001, 'e': 0.23340036390115132}",20,10,-3.8233204886935406,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1456,False,"{'a': 0.001, 'e': 0.2331670801985418}",25,8,-18.974777588547532,"{0: 13, 1: 2, 2: 1, 3: 1, 4: 0}",1
1457,False,"{'a': 0.001, 'e': 0.23293402966303187}",25,15,7.107178446461787,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1458,False,"{'a': 0.001, 'e': 0.23270121206157107}",25,10,-16.983723105671107,"{0: 11, 1: 2, 2: 1, 3: 1, 4: 0}",1
1459,False,"{'a': 0.001, 'e': 0.23246862716134165}",35,7,-3.3029877349074344,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 1}",1
1460,False,"{'a': 0.001, 'e': 0.23223627472975883}",20,6,-57.113367922703986,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 2}",1
1461,False,"{'a': 0.001, 'e': 0.23200415453447004}",30,11,24.3188129997551,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1462,False,"{'a': 0.001, 'e': 0.23177226634335515}",20,13,13.523880438202443,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1463,False,"{'a': 0.001, 'e': 0.2315406099245259}",20,16,5.793655266733721,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1464,False,"{'a': 0.001, 'e': 0.23130918504632592}",35,9,13.061892271285632,"{0: 23, 1: 1, 2: 2, 3: 0, 4: 0}",1
1465,False,"{'a': 0.001, 'e': 0.23107799147733019}",25,19,10.950744260418958,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1466,False,"{'a': 0.001, 'e': 0.23084702898634524}",25,6,-21.608959146567305,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
1467,False,"{'a': 0.001, 'e': 0.2306162973424085}",25,15,15.596613478059478,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1468,False,"{'a': 0.001, 'e': 0.23038579631478834}",20,12,13.26442156672167,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1469,False,"{'a': 0.001, 'e': 0.23015552567298364}",35,22,1.3206638592627287,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1470,False,"{'a': 0.001, 'e': 0.22992548518672384}",20,13,5.207742756582269,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1471,False,"{'a': 0.001, 'e': 0.22969567462596835}",20,12,-24.15836743743337,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1472,False,"{'a': 0.001, 'e': 0.22946609376090668}",20,6,5.257339920662374,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1473,False,"{'a': 0.001, 'e': 0.22923674236195785}",25,7,17.898926484921937,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1474,False,"{'a': 0.001, 'e': 0.2290076201997705}",30,11,-11.386852159853339,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
1475,False,"{'a': 0.001, 'e': 0.22877872704522242}",25,0,-40.58815626173013,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
1476,False,"{'a': 0.001, 'e': 0.2285500626694205}",25,13,12.262837730443584,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1477,False,"{'a': 0.001, 'e': 0.22832162684370022}",20,8,13.005241059420829,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1478,False,"{'a': 0.001, 'e': 0.22809341933962587}",20,9,-5.4849603570152565,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1479,False,"{'a': 0.001, 'e': 0.22786543992898983}",20,10,7.078824027673176,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1480,False,"{'a': 0.001, 'e': 0.22763768838381274}",20,12,-37.52584781779275,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
1481,False,"{'a': 0.001, 'e': 0.22741016447634296}",20,3,-7.1413641869033215,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
1482,False,"{'a': 0.001, 'e': 0.22718286797905665}",20,9,5.592022545660287,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1483,False,"{'a': 0.001, 'e': 0.22695579866465723}",25,3,15.316168477336282,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
1484,False,"{'a': 0.001, 'e': 0.22672895630607542}",25,15,20.31014066440362,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1485,False,"{'a': 0.001, 'e': 0.22650234067646874}",25,16,18.60352693853025,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1486,False,"{'a': 0.001, 'e': 0.2262759515492217}",20,7,22.127992519049425,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1487,False,"{'a': 0.001, 'e': 0.22604978869794498}",20,12,15.861233057720195,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1488,False,"{'a': 0.001, 'e': 0.22582385189647586}",35,19,-4.205338480672701,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
1489,False,"{'a': 0.001, 'e': 0.22559814091887742}",35,23,17.564533193024936,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1490,False,"{'a': 0.001, 'e': 0.22537265553943872}",20,9,22.056462623137367,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1491,False,"{'a': 0.001, 'e': 0.22514739553267432}",30,19,16.27456909437633,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1492,False,"{'a': 0.001, 'e': 0.22492236067332425}",20,0,20.566591986484553,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1493,False,"{'a': 0.001, 'e': 0.22469755073635353}",25,14,20.717035312902553,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1494,False,"{'a': 0.001, 'e': 0.22447296549695234}",25,20,9.035353202127242,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1495,False,"{'a': 0.001, 'e': 0.22424860473053532}",35,18,18.596027545162244,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1496,False,"{'a': 0.001, 'e': 0.22402446821274175}",25,16,15.503967490803063,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1497,False,"{'a': 0.001, 'e': 0.223800555719435}",30,20,-25.76859089950915,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
1498,False,"{'a': 0.001, 'e': 0.22357686702670268}",35,23,23.524530941167317,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1499,False,"{'a': 0.001, 'e': 0.22335340191085598}",20,9,21.127732705248114,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1500,False,"{'a': 0.001, 'e': 0.22313016014842982}",25,15,19.369079792433663,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1501,False,"{'a': 0.001, 'e': 0.22290714151618238}",30,22,3.6802227024294503,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1502,False,"{'a': 0.001, 'e': 0.22268434579109508}",25,13,11.07903196243011,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1503,False,"{'a': 0.001, 'e': 0.22246177275037207}",35,16,5.324192214861497,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 0}",1
1504,False,"{'a': 0.001, 'e': 0.2222394221714404}",20,0,-31.516243433398692,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
1505,False,"{'a': 0.001, 'e': 0.22201729383194937}",25,13,22.865640571803205,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1506,False,"{'a': 0.001, 'e': 0.22179538750977074}",20,13,10.287975998421382,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1507,False,"{'a': 0.001, 'e': 0.22157370298299803}",25,14,8.782475207976326,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1508,False,"{'a': 0.001, 'e': 0.22135224002994683}",25,15,19.56125236016161,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1509,False,"{'a': 0.001, 'e': 0.22113099842915407}",20,15,10.2205545909522,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1510,False,"{'a': 0.001, 'e': 0.2209099779593782}",25,0,-71.66763818987793,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
1511,False,"{'a': 0.001, 'e': 0.22068917839959865}",20,14,-2.320730214831607,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1512,False,"{'a': 0.001, 'e': 0.22046859952901593}",20,7,15.140039739704104,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1513,False,"{'a': 0.001, 'e': 0.22024824112705108}",25,9,4.841579164837507,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
1514,False,"{'a': 0.001, 'e': 0.22002810297334574}",20,9,22.426234259089505,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1515,False,"{'a': 0.001, 'e': 0.21980818484776168}",25,18,-8.863904967417389,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
1516,False,"{'a': 0.001, 'e': 0.21958848653038082}",25,20,8.372302430354567,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1517,False,"{'a': 0.001, 'e': 0.21936900780150476}",20,6,22.070077604997287,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1518,False,"{'a': 0.001, 'e': 0.2191497484416548}",25,15,18.474798647821235,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1519,False,"{'a': 0.001, 'e': 0.2189307082315715}",20,1,14.385636788952604,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
1520,False,"{'a': 0.001, 'e': 0.21871188695221475}",25,7,-14.66459179033241,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 0}",1
1521,False,"{'a': 0.001, 'e': 0.21849328438476312}",20,11,4.246478575184312,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1522,False,"{'a': 0.001, 'e': 0.21827490031061414}",20,13,-38.34008946245819,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 1}",1
1523,False,"{'a': 0.001, 'e': 0.2180567345113836}",25,15,7.5866979161170995,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1524,False,"{'a': 0.001, 'e': 0.21783878676890578}",20,6,11.037171375753308,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1525,False,"{'a': 0.001, 'e': 0.21762105686523284}",25,14,2.3700462141798164,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1526,False,"{'a': 0.001, 'e': 0.21740354458263497}",35,13,36.4134836117777,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1527,False,"{'a': 0.001, 'e': 0.21718624970359973}",20,6,11.639593346254705,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1528,False,"{'a': 0.001, 'e': 0.21696917201083235}",20,3,28.84932109960548,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1529,False,"{'a': 0.001, 'e': 0.216752311287255}",25,11,25.170281653904418,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1530,False,"{'a': 0.001, 'e': 0.21653566731600707}",30,16,-23.564290529067556,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1531,False,"{'a': 0.001, 'e': 0.21631923988044444}",20,15,-33.465849340634,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 1}",1
1532,False,"{'a': 0.001, 'e': 0.21610302876413975}",30,15,18.518982750897646,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1533,False,"{'a': 0.001, 'e': 0.2158870337508818}",25,16,16.565884269123856,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1534,False,"{'a': 0.001, 'e': 0.21567125462467565}",20,7,-53.77664260916981,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 1}",1
1535,False,"{'a': 0.001, 'e': 0.21545569116974203}",20,16,8.308621488483354,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1536,False,"{'a': 0.001, 'e': 0.21524034317051757}",20,14,9.96601010575366,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1537,False,"{'a': 0.001, 'e': 0.21502521041165426}",25,10,17.779529090433492,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1538,False,"{'a': 0.001, 'e': 0.2148102926780192}",25,15,-8.889490635781781,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1539,False,"{'a': 0.001, 'e': 0.21459558975469478}",20,11,-42.84310466803058,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 1}",1
1540,False,"{'a': 0.001, 'e': 0.21438110142697794}",25,19,10.39999560770519,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1541,False,"{'a': 0.001, 'e': 0.21416682748038046}",30,13,23.05826259708304,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1542,False,"{'a': 0.001, 'e': 0.21395276770062824}",20,15,8.361469737097412,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1543,False,"{'a': 0.001, 'e': 0.2137389218736616}",25,15,21.856954139986065,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1544,False,"{'a': 0.001, 'e': 0.2135252897856346}",30,18,-39.90600565023268,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
1545,False,"{'a': 0.001, 'e': 0.21331187122291523}",20,11,0.002439003390226624,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1546,False,"{'a': 0.001, 'e': 0.21309866597208482}",25,15,-27.96328667389549,"{0: 7, 1: 0, 2: 2, 3: 1, 4: 0}",1
1547,False,"{'a': 0.001, 'e': 0.21288567381993817}",20,5,12.492485944847814,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1548,False,"{'a': 0.001, 'e': 0.21267289455348304}",30,21,17.825133007139996,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1549,False,"{'a': 0.001, 'e': 0.21246032795994024}",20,16,7.011471732337257,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1550,False,"{'a': 0.001, 'e': 0.21224797382674304}",20,0,-13.036165292460641,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1551,False,"{'a': 0.001, 'e': 0.2120358319415374}",20,14,12.835270651790537,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1552,False,"{'a': 0.001, 'e': 0.21182390209218135}",20,0,-38.356308452253074,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1553,False,"{'a': 0.001, 'e': 0.2116121840667451}",20,12,6.319136058821106,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1554,False,"{'a': 0.001, 'e': 0.21140067765351048}",20,14,11.468782451523008,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1555,False,"{'a': 0.001, 'e': 0.21118938264097117}",25,11,23.230144779323904,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1556,False,"{'a': 0.001, 'e': 0.21097829881783206}",25,18,11.7912561560303,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1557,False,"{'a': 0.001, 'e': 0.2107674259730094}",30,17,-13.843249543002013,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1558,False,"{'a': 0.001, 'e': 0.21055676389563024}",20,13,12.455145002751856,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1559,False,"{'a': 0.001, 'e': 0.21034631237503254}",25,10,7.334597733986946,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
